TAGID,Date,Area,H2,O2,N2,C2H2,C2H4,C2H6,CH4,CO
3628TR04A,22/12/2022,GSP6,0,10723,47550,0,8,0,6,516
3628TR04A,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR04A,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04A,25/11/2021,GSP6,0,20529,64602,0,5,0,6,320
3628TR04A,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04A,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04A,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04A,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04A,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04A,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04A,23/11/2020,GSP6,0,4475,18935,0,5,1,4,242
3628TR04A,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3628TR04A,28/11/2019,GSP6,0,6307,27496,0,5,1,4,216
3628TR04A,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3628TR04A,11/12/2018,GSP6,0,15859,52709,0,0,0,4,429
3628TR04A,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR04A,15/12/2017,GSP6,0,8402,25767,0,0,0,3,186
3628TR04A,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR04A,14/12/2016,GSP6,-,-,-,-,-,-,-,-
3628TR04A,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3628TR04A,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3628TR04A,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3628TR04B,23/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR04B,22/12/2022,GSP6,0,14295,61357,0,13,0,5,526
3628TR04B,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR04B,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04B,25/11/2021,GSP6,0,16545,52805,0,8,0,5,291
3628TR04B,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04B,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04B,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04B,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04B,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04B,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3628TR04B,23/11/2020,GSP6,0,6151,21607,0,10,0,4,278
3628TR04B,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3628TR04B,28/11/2019,GSP6,0,6248,28949,0,9,1,4,256
3628TR04B,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3628TR04B,11/12/2018,GSP6,0,14443,52266,0,3,0,3,414
3628TR04B,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR04B,15/12/2017,GSP6,0,11499,32266,0,0,0,0,142
3628TR04B,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR04B,14/12/2016,GSP6,-,-,-,-,-,-,-,-
3628TR04B,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3628TR04B,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3628TR04B,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3628TR05A,23/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR05A,22/12/2022,GSP6,0,17234,59824,0,12,1,8,510
3628TR05A,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR05A,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05A,25/11/2021,GSP6,0,18428,57364,0,7,1,7,302
3628TR05A,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05A,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05A,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05A,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05A,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05A,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05A,23/11/2020,GSP6,0,5829,23377,0,10,1,7,300
3628TR05A,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3628TR05A,28/11/2019,GSP6,0,6426,28953,0,9,2,7,280
3628TR05A,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3628TR05A,11/12/2018,GSP6,0,12236,48220,0,6,0,10,552
3628TR05A,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR05A,15/12/2017,GSP6,0,13897,42369,0,5,0,7,468
3628TR05A,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR05A,14/12/2016,GSP6,-,-,-,-,-,-,-,-
3628TR05A,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3628TR05A,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3628TR05A,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3628TR05B,23/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR05B,22/12/2022,GSP6,0,14598,52811,0,9,0,5,442
3628TR05B,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR05B,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05B,25/11/2021,GSP6,0,21179,62644,0,5,0,5,222
3628TR05B,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05B,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05B,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05B,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05B,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05B,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3628TR05B,23/11/2020,GSP6,0,6965,25532,0,7,1,4,296
3628TR05B,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3628TR05B,28/11/2019,GSP6,0,4789,21175,0,7,1,5,293
3628TR05B,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3628TR05B,11/12/2018,GSP6,0,8227,39039,0,0,0,6,650
3628TR05B,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR05B,15/12/2017,GSP6,0,7182,29139,0,0,0,4,516
3628TR05B,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR05B,14/12/2016,GSP6,-,-,-,-,-,-,-,-
3628TR05B,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3628TR05B,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3628TR05B,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3628TR06A,23/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR06A,22/12/2022,GSP6,0,15454,54015,0,8,0,5,398
3628TR06A,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR06A,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06A,25/11/2021,GSP6,0,19417,56495,0,4,0,4,209
3628TR06A,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06A,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06A,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06A,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06A,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06A,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06A,23/11/2020,GSP6,0,8784,33118,0,6,1,4,270
3628TR06A,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3628TR06A,28/11/2019,GSP6,0,6551,27750,0,6,1,4,251
3628TR06A,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3628TR06A,11/12/2018,GSP6,0,11582,46236,0,0,0,5,609
3628TR06A,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR06A,15/12/2017,GSP6,0,9084,31080,0,0,0,3,398
3628TR06A,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR06A,14/12/2016,GSP6,-,-,-,-,-,-,-,-
3628TR06A,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3628TR06A,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3628TR06A,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3628TR06B,23/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR06B,22/12/2022,GSP6,0,17147,59903,0,11,1,6,488
3628TR06B,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3628TR06B,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06B,25/11/2021,GSP6,0,16959,56303,0,7,1,6,346
3628TR06B,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06B,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06B,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06B,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06B,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06B,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3628TR06B,23/11/2020,GSP6,0,6499,27197,0,8,1,5,329
3628TR06B,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3628TR06B,28/11/2019,GSP6,0,6154,28304,0,7,2,5,299
3628TR06B,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3628TR06B,11/12/2018,GSP6,0,10371,48524,0,0,0,7,660
3628TR06B,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR06B,15/12/2017,GSP6,0,7183,30394,0,0,0,5,545
3628TR06B,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3628TR06B,14/12/2016,GSP6,-,-,-,-,-,-,-,-
3628TR06B,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3628TR06B,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3628TR06B,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3608PM002TR1,23/12/2022,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,22/12/2022,GSP6,14,13234,49532,0,10,1,4,430
3608PM002TR1,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,25/11/2021,GSP6,7,17025,51109,0,6,0,4,248
3608PM002TR1,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,23/11/2020,GSP6,4,6818,24915,0,6,1,2,190
3608PM002TR1,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,28/11/2019,GSP6,4,6381,25288,0,5,1,2,164
3608PM002TR1,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,11/12/2018,GSP6,0,14681,48894,0,2,0,1,266
3608PM002TR1,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,15/12/2017,GSP6,0,9613,25174,0,0,0,0,66
3608PM002TR1,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,14/12/2016,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3608PM002TR1,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3608PM002TR2,23/12/2022,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,22/12/2022,GSP6,14,12764,49312,0,7,0,4,368
3608PM002TR2,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,25/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,23/11/2020,GSP6,7,7032,26255,0,5,0,3,248
3608PM002TR2,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,28/11/2019,GSP6,8,5915,23936,0,5,1,3,219
3608PM002TR2,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,11/12/2018,GSP6,17,12068,45374,0,2,0,0,419
3608PM002TR2,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,15/12/2017,GSP6,13,9013,30230,0,0,0,0,282
3608PM002TR2,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,14/12/2016,GSP6,12,13706,39595,0,0,0,0,208
3608PM002TR2,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3608PM002TR2,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3621TR01,23/12/2022,GSP6,-,-,-,-,-,-,-,-
3621TR01,22/12/2022,GSP6,15,26964,61656,0,3,0,3,172
3621TR01,21/12/2022,GSP6,-,-,-,-,-,-,-,-
3621TR01,24/12/2021,GSP6,-,-,-,-,-,-,-,-
3621TR01,25/11/2021,GSP6,19,28363,65518,0,3,0,4,192
3621TR01,24/11/2021,GSP6,-,-,-,-,-,-,-,-
3621TR01,23/11/2021,GSP6,-,-,-,-,-,-,-,-
3621TR01,22/11/2021,GSP6,-,-,-,-,-,-,-,-
3621TR01,21/11/2021,GSP6,-,-,-,-,-,-,-,-
3621TR01,20/11/2021,GSP6,-,-,-,-,-,-,-,-
3621TR01,15/7/2021,GSP6,-,-,-,-,-,-,-,-
3621TR01,23/11/2020,GSP6,6,15972,37289,0,2,0,2,100
3621TR01,22/11/2020,GSP6,-,-,-,-,-,-,-,-
3621TR01,28/11/2019,GSP6,5,11647,34793,0,1,1,3,92
3621TR01,13/11/2019,GSP6,-,-,-,-,-,-,-,-
3621TR01,11/12/2018,GSP6,13,27256,62774,0,0,0,2,208
3621TR01,25/12/2017,GSP6,-,-,-,-,-,-,-,-
3621TR01,15/12/2017,GSP6,-,-,-,-,-,-,-,-
3621TR01,14/12/2017,GSP6,-,-,-,-,-,-,-,-
3621TR01,14/12/2016,GSP6,16,17198,38938,0,0,0,3,188
3621TR01,23/11/2015,GSP6,-,-,-,-,-,-,-,-
3621TR01,29/1/2015,GSP6,-,-,-,-,-,-,-,-
3621TR01,25/11/2013,GSP6,-,-,-,-,-,-,-,-
,,,,,,,,,,
3629TR201A,23/12/2022,CS,-,-,-,-,-,-,-,-
3629TR201A,22/12/2022,CS,0,6408,25463,0,9,1,12,573
3629TR201A,21/12/2022,CS,-,-,-,-,-,-,-,-
3629TR201A,24/12/2021,CS,-,-,-,-,-,-,-,-
3629TR201A,25/11/2021,CS,0,8912,30957,0,8,2,11,530
3629TR201A,24/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201A,23/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201A,22/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201A,21/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201A,20/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201A,15/7/2021,CS,-,-,-,-,-,-,-,-
3629TR201A,23/11/2020,CS,0,4181,13330,0,6,1,7,210
3629TR201A,22/11/2020,CS,-,-,-,-,-,-,-,-
3629TR201A,28/11/2019,CS,0,4453,17621,0,7,2,6,203
3629TR201A,13/11/2019,CS,-,-,-,-,-,-,-,-
3629TR201A,11/12/2018,CS,193,9838,35311,0,4,0,9,479
3629TR201A,25/12/2017,CS,185,6021,17119,0,4,0,8,484
3629TR201A,15/12/2017,CS,-,-,-,-,-,-,-,-
3629TR201A,14/12/2017,CS,-,-,-,-,-,-,-,-
3629TR201A,14/12/2016,CS,-,-,-,-,-,-,-,-
3629TR201A,23/11/2015,CS,-,-,-,-,-,-,-,-
3629TR201A,29/1/2015,CS,-,-,-,-,-,-,-,-
3629TR201A,25/11/2013,CS,-,-,-,-,-,-,-,-
,,,,,,,,,,
3629TR201AOLTC,23/12/2022,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,22/12/2022,CS,90,28793,71192,62,4,0,7,47
3629TR201AOLTC,21/12/2022,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,24/12/2021,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,25/11/2021,CS,64,34575,72060,1598,178,5,34,33
3629TR201AOLTC,24/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,23/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,22/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,21/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,20/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,15/7/2021,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,23/11/2020,CS,67,13376,27065,887,114,4,37,15
3629TR201AOLTC,22/11/2020,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,28/11/2019,CS,82,11280,29668,1015,109,4,42,13
3629TR201AOLTC,13/11/2019,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,11/12/2018,CS,287,27986,60554,895,71,0,61,19
3629TR201AOLTC,25/12/2017,CS,353,22059,44422,4130,368,11,114,21
3629TR201AOLTC,15/12/2017,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,14/12/2017,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,14/12/2016,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,23/11/2015,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,29/1/2015,CS,-,-,-,-,-,-,-,-
3629TR201AOLTC,25/11/2013,CS,-,-,-,-,-,-,-,-
,,,,,,,,,,
3629TR201B,23/12/2022,CS,-,-,-,-,-,-,-,-
3629TR201B,22/12/2022,CS,0,10389,43804,0,4,1,13,701
3629TR201B,21/12/2022,CS,-,-,-,-,-,-,-,-
3629TR201B,24/12/2021,CS,-,-,-,-,-,-,-,-
3629TR201B,25/11/2021,CS,0,9584,34492,0,3,1,12,570
3629TR201B,24/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201B,23/11/2021,CS,-,-,,-,-,-,-,-
3629TR201B,22/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201B,21/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201B,20/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201B,15/7/2021,CS,-,-,-,-,-,-,-,-
3629TR201B,23/11/2020,CS,0,5762,18705,3,2,1,7,241
3629TR201B,22/11/2020,CS,-,-,-,-,-,-,-,-
3629TR201B,28/11/2019,CS,1,4369,18396,4,2,1,6,251
3629TR201B,13/11/2019,CS,-,-,-,-,-,-,-,-
3629TR201B,11/12/2018,CS,380,10288,39034,0,0,0,9,560
3629TR201B,25/12/2017,CS,17,22059,44422,99,0,0,0,31
3629TR201B,15/12/2017,CS,-,-,-,-,-,-,-,-
3629TR201B,14/12/2017,CS,-,-,-,-,-,-,-,-
3629TR201B,14/12/2016,CS,-,-,-,-,-,-,-,-
3629TR201B,23/11/2015,CS,-,-,-,-,-,-,-,-
3629TR201B,29/1/2015,CS,-,-,-,-,-,-,-,-
3629TR201B,25/11/2013,CS,-,-,-,-,-,-,-,-
,,,,,,,,,,
3629TR201BOLTC,23/12/2022,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,22/12/2022,CS,768,30463,73830,1042,81,2,85,40
3629TR201BOLTC,21/12/2022,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,24/12/2021,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,25/11/2021,CS,77,34860,72784,1097,126,5,28,33
3629TR201BOLTC,24/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,23/11/2021,CS,-,-,,-,-,-,-,-
3629TR201BOLTC,22/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,21/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,20/11/2021,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,15/7/2021,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,23/11/2020,CS,69,15303,30875,1422,170,5,61,15
3629TR201BOLTC,22/11/2020,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,28/11/2019,CS,72,10206,24068,1213,126,4,47,14
3629TR201BOLTC,13/11/2019,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,11/12/2018,CS,238,28613,61620,802,62,0,53,18
3629TR201BOLTC,25/12/2017,CS,295,22126,44988,3819,332,9,105,27
3629TR201BOLTC,15/12/2017,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,14/12/2017,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,14/12/2016,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,23/11/2015,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,29/1/2015,CS,-,-,-,-,-,-,-,-
3629TR201BOLTC,25/11/2013,CS,-,-,-,-,-,-,-,-
,,,,,,,,,,
3629TR202,23/12/2022,CS,-,-,-,-,-,-,-,-
3629TR202,22/12/2022,CS,9,27167,70221,0,40,1,3,323
3629TR202,21/12/2022,CS,-,-,-,-,-,-,-,-
3629TR202,24/12/2021,CS,-,-,-,-,-,-,-,-
3629TR202,25/11/2021,CS,5,29740,70821,0,40,1,5,257
3629TR202,24/11/2021,CS,-,-,-,-,-,-,-,-
3629TR202,23/11/2021,CS,-,-,,-,-,-,-,-
3629TR202,22/11/2021,CS,-,-,-,-,-,-,-,-
3629TR202,21/11/2021,CS,-,-,-,-,-,-,-,-
3629TR202,20/11/2021,CS,-,-,-,-,-,-,-,-
3629TR202,15/7/2021,CS,-,-,-,-,-,-,-,-
3629TR202,23/11/2020,CS,0,12057,29031,8,27,0,3,119
3629TR202,22/11/2020,CS,-,-,-,-,-,-,-,-
3629TR202,28/11/2019,CS,2,9466,27499,6,27,1,3,109
3629TR202,13/11/2019,CS,-,-,-,-,-,-,-,-
3629TR202,11/12/2018,CS,0,25049,60879,0,30,0,2,288
3629TR202,25/12/2017,CS,378,6330,21809,0,0,0,0,727
3629TR202,15/12/2017,CS,-,-,-,-,-,-,-,-
3629TR202,14/12/2017,CS,-,-,-,-,-,-,-,-
3629TR202,14/12/2016,CS,-,-,-,-,-,-,-,-
3629TR202,23/11/2015,CS,-,-,-,-,-,-,-,-
3629TR202,29/1/2015,CS,-,-,-,-,-,-,-,-
3629TR202,25/11/2013,CS,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR01A,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR01A,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR01A,21/12/2022,ESP,0,22134,55933,0,7,1,5,122
3228TR01A,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR01A,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01A,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01A,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR01A,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01A,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01A,20/11/2021,ESP,5,21080,65202,0,0,1,3,121
3228TR01A,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR01A,23/11/2020,ESP,0,6472,17476,0,0,0,2,31
3228TR01A,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR01A,28/11/2019,ESP,0,5791,16600,0,0,1,1,14
3228TR01A,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR01A,11/12/2018,ESP,0,11139,46078,0,0,0,5,482
3228TR01A,25/12/2017,ESP,0,9905,31096,0,0,0,0,413
3228TR01A,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR01A,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR01A,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR01A,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR01A,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR01A,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR01B,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR01B,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR01B,21/12/2022,ESP,0,16840,61063,0,22,5,13,356
3228TR01B,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR01B,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01B,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01B,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR01B,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01B,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01B,20/11/2021,ESP,7,19919,56116,0,19,4,12,183
3228TR01B,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR01B,23/11/2020,ESP,0,6406,21580,0,31,6,14,173
3228TR01B,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR01B,28/11/2019,ESP,0,4553,17990,0,36,8,16,185
3228TR01B,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR01B,11/12/2018,ESP,0,9938,36724,0,25,4,5,38
3228TR01B,25/12/2017,ESP,0,14866,40148,0,50,8,32,368
3228TR01B,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR01B,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR01B,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR01B,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR01B,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR01B,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR01C,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR01C,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR01C,21/12/2022,ESP,0,18558,55890,0,23,9,15,229
3228TR01C,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR01C,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01C,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01C,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR01C,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01C,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01C,20/11/2021,ESP,4,12002,55725,0,57,20,54,318
3228TR01C,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR01C,23/11/2020,ESP,0,6963,21494,0,32,13,20,84
3228TR01C,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR01C,28/11/2019,ESP,0,7308,25521,0,45,17,22,82
3228TR01C,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR01C,11/12/2018,ESP,0,10041,50215,2,65,21,60,355
3228TR01C,25/12/2017,ESP,0,12935,36009,0,51,14,39,229
3228TR01C,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR01C,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR01C,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR01C,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR01C,29/1/2015,ESP,-,-,-,-,-,-,-,-
